mean_rew,mean_val
0.004843184258788824,-0.09377054870128632
0.0057110292837023735,0.07892195880413055
0.0035999887622892857,0.23954403400421143
0.004060805309563875,0.3809412121772766
0.003408533288165927,0.4954739511013031
0.0043652961030602455,0.5526841878890991
0.004518759436905384,0.5287429690361023
0.004732318222522736,0.4819566607475281
0.004141220357269049,0.47349435091018677
0.004160408396273851,0.4905288815498352
0.0062652090564370155,0.5584363341331482
0.004573499318212271,0.5893479585647583
0.004867927171289921,0.5520899891853333
0.006363519933074713,0.4991450309753418
0.008898229338228703,0.5248005986213684
0.007370562758296728,0.5938512682914734
0.01025306060910225,0.6031028032302856
0.009986557997763157,0.5297788381576538
0.010226679965853691,0.4927380084991455
0.010695146396756172,0.5125292539596558
0.013288903050124645,0.5303642153739929
0.014456810429692268,0.5166974067687988
0.01371717918664217,0.5346992611885071
0.01370182354003191,0.5385754108428955
0.014491836540400982,0.5491886734962463
0.015634188428521156,0.5467444062232971
0.016553310677409172,0.572679877281189
0.018967164680361748,0.5887817144393921
0.016151776537299156,0.5261973738670349
0.019178448244929314,0.4832664132118225
0.019071796908974648,0.4906366765499115
0.02122231386601925,0.5031331181526184
0.022371064871549606,0.5051214694976807
0.02082948386669159,0.48970407247543335
0.023305699229240417,0.5545358657836914
0.022669721394777298,0.5570651292800903
0.023039672523736954,0.5219414234161377
0.026567336171865463,0.5126916170120239
0.025399789214134216,0.503049910068512
0.024316349998116493,0.49799156188964844
0.027430394664406776,0.4860583245754242
0.02722879871726036,0.469016969203949
0.026231983676552773,0.45444822311401367
0.028245046734809875,0.4718034863471985
0.03010968305170536,0.47212138772010803
0.02988588809967041,0.4742650091648102
0.02691860869526863,0.494265079498291
0.029000988230109215,0.4895454943180084
0.030566249042749405,0.5434921979904175
0.03180093690752983,0.5434871315956116
0.029163837432861328,0.5363816022872925
0.033653102815151215,0.5166224837303162
0.031030232086777687,0.5068729519844055
0.031284499913454056,0.5007912516593933
0.033320922404527664,0.4933779835700989
0.031985092908144,0.4880019724369049
0.03541136905550957,0.4906802177429199
0.03330002725124359,0.47360557317733765
