mean_rew,mean_val
0.0008372744778171182,-0.17244446277618408
0.0010924238013103604,-0.03220975026488304
0.001183746149763465,0.15289469063282013
0.000943087856285274,0.3219708502292633
0.0014270516112446785,0.48309993743896484
0.0015186963137239218,0.6393452882766724
0.0010330418590456247,0.75175940990448
0.0009003680315800011,0.7637698650360107
0.001146035734564066,0.7337517738342285
0.0013301556464284658,0.7103419303894043
0.0007929260609671474,0.7027183771133423
0.0015995530411601067,0.6976376175880432
0.0010544380638748407,0.7228111028671265
0.0008805000106804073,0.745907723903656
0.0009696974302642047,0.7554096579551697
0.0013877711025997996,0.7319205403327942
0.000943507649935782,0.7072272300720215
0.0012558213202282786,0.7295006513595581
0.0016193613409996033,0.7386187314987183
0.0017826600233092904,0.6886137127876282
0.0015321050304919481,0.6134502291679382
0.002667452208697796,0.6254004836082458
0.00225818925537169,0.6693782210350037
0.0038012186996638775,0.6964461207389832
0.00431910902261734,0.6809537410736084
0.005222543142735958,0.6770567893981934
0.007080040872097015,0.6813465356826782
0.0076073273085057735,0.6619374752044678
0.008675819262862206,0.6691428422927856
0.008411494083702564,0.6750286817550659
0.009072824381291866,0.6982635855674744
0.010274822823703289,0.6964602470397949
0.01071211602538824,0.6792752146720886
0.010896513238549232,0.6986881494522095
0.011572464369237423,0.7115045785903931
0.01240385603159666,0.7023767828941345
0.012768631801009178,0.6816045641899109
0.013226446695625782,0.6785150170326233
0.013267661444842815,0.677540123462677
0.013412718661129475,0.6993271112442017
0.013916082680225372,0.7002859115600586
0.013801674358546734,0.7026479244232178
0.014552292414009571,0.6963980793952942
0.015137383714318275,0.6732501983642578
0.015403814613819122,0.6597455143928528
0.015746254473924637,0.6657967567443848
0.01645638421177864,0.6651847958564758
0.016016962006688118,0.6888374090194702
0.01705680787563324,0.7016707062721252
0.01686040870845318,0.703630805015564
0.017823083326220512,0.683402419090271
0.01775583066046238,0.6677334904670715
0.01802724599838257,0.6722043752670288
0.01865244470536709,0.6679026484489441
0.018141191452741623,0.6682449579238892
0.01850270852446556,0.6709936857223511
0.018897905945777893,0.6684582829475403
0.018958929926156998,0.6675435900688171
