mean_rew,mean_val
0.006995122879743576,-0.10139821469783783
0.007041189819574356,0.05036160349845886
0.0068696350790560246,0.17953744530677795
0.006584829650819302,0.33701154589653015
0.00689740851521492,0.43281251192092896
0.00707067409530282,0.5609552264213562
0.007616999093443155,0.5820727348327637
0.006875327322632074,0.5846635103225708
0.008770394138991833,0.5528847575187683
0.007692460902035236,0.48107799887657166
0.006693661212921143,0.4888087213039398
0.008026068098843098,0.5682035088539124
0.007711028214544058,0.5739401578903198
0.007848819717764854,0.5254126191139221
0.0069846161641180515,0.4872029423713684
0.008196836337447166,0.5115891695022583
0.006879513617604971,0.5737670660018921
0.008075125515460968,0.537883996963501
0.008243795484304428,0.5706795454025269
0.008536447770893574,0.5035958290100098
0.009252580814063549,0.49261361360549927
0.009138143621385098,0.5017467737197876
0.006903378758579493,0.5210573077201843
0.009442241862416267,0.5200766921043396
0.008386509492993355,0.5368242263793945
0.007973754778504372,0.5230120420455933
0.009025609120726585,0.5185483694076538
0.008026178926229477,0.5250624418258667
0.010539503768086433,0.5567144155502319
0.011108496226370335,0.575876772403717
0.010716240853071213,0.5162930488586426
0.011790161952376366,0.5210936665534973
0.01039366889744997,0.5052140951156616
0.010482151992619038,0.48250502347946167
0.011193578131496906,0.48212069272994995
0.013077473267912865,0.48813605308532715
0.014103390276432037,0.5419901609420776
0.012389273382723331,0.5571049451828003
0.014793744310736656,0.5423384308815002
0.015320183709263802,0.5064002871513367
0.018022798001766205,0.4973674714565277
0.01808522455394268,0.5042406916618347
0.016064003109931946,0.5030034780502319
0.018243003636598587,0.5309666991233826
0.018225450068712234,0.5311395525932312
0.019639654085040092,0.5010713338851929
0.019969357177615166,0.4909876883029938
0.024499408900737762,0.507366418838501
0.021464746445417404,0.5031732320785522
0.02235562726855278,0.49646544456481934
0.021247293800115585,0.4815880358219147
0.022404061630368233,0.4787624776363373
0.01816732808947563,0.47568249702453613
0.022793717682361603,0.46771836280822754
0.022072607651352882,0.48293447494506836
0.019380584359169006,0.472199022769928
0.023107070475816727,0.48555850982666016
0.02379786968231201,0.4890860617160797
