process_id,gen_num,gen_index,individual,fitness
0,1,0,3,-0.5464997063900681
0,1,1,4,-0.6005479785902437
0,1,2,5,-6.090396313641703
0,1,3,6,-7.111078906943241
0,1,4,7,3.1400734800201313
0,1,5,8,-2.643510868060851
0,1,6,9,0.15165129480023792
0,1,7,10,0.09457154548985906
0,1,8,11,0.5424955891771907
0,1,9,12,-0.013073037564266976
0,2,0,14,-2.6302431249911224
0,2,1,15,-6.304911239550628
0,2,2,16,-2.892711638218368
0,2,3,17,0.3027582906220988
0,2,4,18,2.09623303342483
0,2,5,19,-2.6554917392862225
0,2,6,20,-0.041314179274213436
0,2,7,21,0.10757095736648914
0,2,8,22,2.5027853673157088
0,2,9,23,-2.5880351780966966
0,3,0,25,-2.9082754920131832
0,3,1,26,-0.054667535661375555
0,3,2,27,-1.282730344017122
0,3,3,28,3.1273200668671386
0,3,4,29,0.1371265843996912
0,3,5,30,-0.1804000357389066
0,3,6,31,-6.647494569524441
0,3,7,32,-2.9356445073494233
0,3,8,33,-1.764706151896349
0,3,9,34,2.216576156593481
0,4,0,36,2.1361236902848444
0,4,1,37,-0.06594771992231138
0,4,2,38,-0.7675609704882054
0,4,3,39,3.257358057812873
0,4,4,40,-2.6748637842156624
0,4,5,41,-0.5507766979267991
0,4,6,42,-0.027262467529680003
0,4,7,43,3.00138792947513
0,4,8,44,-0.6725904067562687
0,4,9,45,3.709202254741479
0,5,0,47,2.687811006709324
0,5,1,48,-0.7709514403943926
0,5,2,49,5.931133149331368
0,5,3,50,-0.23396463163926606
0,5,4,51,-3.0365137880122606
0,5,5,52,0.198765044351031
0,5,6,53,3.284162850520699
0,5,7,54,0.10753069080156807
0,5,8,55,2.128833796868881
0,5,9,56,-0.45187342011916076
0,6,0,58,-1.279076577057218
0,6,1,59,-12.046299002437745
0,6,2,60,0.5773525584326644
0,6,3,61,-3.4211111165552333
0,6,4,62,-2.8188307236592176
0,6,5,63,-0.43570001293657473
0,6,6,64,-0.39377266996458193
0,6,7,65,-0.25056947341664176
0,6,8,66,-0.37717043070072015
0,6,9,67,3.083908464858691
0,7,0,69,0.5627250457652719
0,7,1,70,-2.870115074147365
0,7,2,71,-0.38879181494020565
0,7,3,72,0.21869960774397634
0,7,4,73,-6.002419556279211
0,7,5,74,-0.3228580212866354
0,7,6,75,-1.7805564964865923
0,7,7,76,-2.942824134839875
0,7,8,77,-2.232335855231455
0,7,9,78,-2.49877879412083
0,8,0,80,0.16113694235921566
0,8,1,81,-0.2914103352175132
0,8,2,82,2.868464716215904
0,8,3,83,0.2615296974236281
0,8,4,84,-3.006766218439099
0,8,5,85,-0.22544938569082448
0,8,6,86,-1.8573093921393393
0,8,7,87,0.19601819710423654
0,8,8,88,-0.2010290566686393
0,8,9,89,1.8282565691791974
0,9,0,91,2.700373234456155
0,9,1,92,0.14527421816393682
0,9,2,93,2.6505892351282245
0,9,3,94,-0.30063932060882503
0,9,4,95,2.451545343252551
0,9,5,96,-0.6559082479313808
0,9,6,97,0.062043189907660855
0,9,7,98,-2.65912089683632
0,9,8,99,-0.18319972836403853
0,9,9,100,0.36169021858543465
0,10,0,102,1.7155510888275147
0,10,1,103,-0.7781551420910134
0,10,2,104,-2.0056659942555486
0,10,3,105,-1.3153818877586008
0,10,4,106,-3.9259471752394735
0,10,5,107,-1.6377910478950133
0,10,6,108,-0.05342527501886645
0,10,7,109,5.658197474811224
0,10,8,110,0.8828206595289865
0,10,9,111,2.6462403676642765
0,11,0,113,1.8315350718657015
0,11,1,114,-0.6111357887008386
0,11,2,115,0.06704854217158152
0,11,3,116,-2.610392922223293
0,11,4,117,-2.5730198375071294
0,11,5,118,2.801122222550712
0,11,6,119,2.3969575803349916
0,11,7,120,-0.5567076113488991
0,11,8,121,0.5989451831626633
0,11,9,122,-0.445946744014196
0,12,0,124,-0.09787980077076876
0,12,1,125,-3.4148461094182956
0,12,2,126,3.721097703696798
0,12,3,127,-0.17958592597907533
0,12,4,128,-3.047588875481731
0,12,5,129,2.735595709321275
0,12,6,130,3.0044083207919043
0,12,7,131,-1.373512280798729
0,12,8,132,3.0149487173546903
0,12,9,133,2.1855617503650766
0,13,0,135,-3.0641585165955147
0,13,1,136,-0.8227268072448184
0,13,2,137,0.03594292953334671
0,13,3,138,-3.0050036983926653
0,13,4,139,-5.935679499411464
0,13,5,140,-3.016376292387649
0,13,6,141,2.9306893841757002
0,13,7,142,0.5260811151145334
0,13,8,143,-2.953271172485856
0,13,9,144,-0.6706473907534711
0,14,0,146,-0.09003895027052808
0,14,1,147,-0.06683227996951033
0,14,2,148,2.7298160910219496
0,14,3,149,-0.44445627250350395
0,14,4,150,0.32526645247643254
0,14,5,151,0.059138965326640314
0,14,6,152,-0.35170073286718373
0,14,7,153,0.22159412862015285
0,14,8,154,-2.271975736181461
0,14,9,155,2.3349185834089634
0,15,0,157,2.149201893901077
0,15,1,158,-0.035886111446558955
0,15,2,159,0.9644899659987096
0,15,3,160,-0.6629738431902044
0,15,4,161,-0.3685103119228448
0,15,5,162,-0.17500635928674402
0,15,6,163,2.817467362045451
0,15,7,164,5.943612102957864
0,15,8,165,-0.4517385641428716
0,15,9,166,-2.565279315130941
0,16,0,168,2.7548746725296342
0,16,1,169,-2.712178470899024
0,16,2,170,1.1219964675167207
0,16,3,171,2.6114986917933694
0,16,4,172,-0.43099807800860124
0,16,5,173,-2.7391735045123924
0,16,6,174,-3.3805154528371606
0,16,7,175,-0.8026861064196518
0,16,8,176,-0.5399571123768123
0,16,9,177,-1.6460478570496613
0,17,0,179,-0.7484961644780874
0,17,1,180,-2.3906854754859146
0,17,2,181,-0.7493714558267839
0,17,3,182,-0.3738617796706819
0,17,4,183,-2.1446809393881603
0,17,5,184,-0.3464256963128679
0,17,6,185,2.912460955366882
0,17,7,186,5.979065060208101
0,17,8,187,-0.4463650333809462
0,17,9,188,-0.3330298994055418
0,18,0,190,5.769995426639913
0,18,1,191,0.1516479638469217
0,18,2,192,-6.642781975073554
0,18,3,193,2.9228990278387568
0,18,4,194,2.4697741261473807
0,18,5,195,6.238537599006805
0,18,6,196,2.69467319999662
0,18,7,197,-3.489369645415365
0,18,8,198,2.9010599254440756
0,18,9,199,-0.21344945157303427
0,19,0,201,-3.1410594754700636
0,19,1,202,2.78652243665875
0,19,2,203,-4.31777502052833
