mean_rew,mean_val
0.003986125811934471,0.12922978401184082
0.0030988617800176144,0.274172306060791
0.00333317625336349,0.4426850378513336
0.004365833010524511,0.5191017389297485
0.004089044872671366,0.4592827260494232
0.003425909671932459,0.45077037811279297
0.004105936735868454,0.4977850317955017
0.0037205256521701813,0.5648660659790039
0.006462713237851858,0.5532640218734741
0.006969532463699579,0.5004511475563049
0.007228326052427292,0.42749136686325073
0.007888542488217354,0.4332461357116699
0.008022238500416279,0.5265487432479858
0.010846521705389023,0.5722888708114624
0.011289370246231556,0.5539366602897644
0.011762408539652824,0.486946165561676
0.013767327181994915,0.40024828910827637
0.014793532900512218,0.3927558958530426
0.015249008312821388,0.43979349732398987
0.016481991857290268,0.4780353009700775
0.014658552594482899,0.5105221271514893
0.0167557280510664,0.5138063430786133
0.0177925918251276,0.46388864517211914
0.020365793257951736,0.4219212532043457
0.01830078661441803,0.4322059154510498
0.018332721665501595,0.4444572925567627
0.018200097605586052,0.40836066007614136
0.020098555833101273,0.4121297299861908
0.019811982288956642,0.45839348435401917
0.020300956442952156,0.4804462492465973
0.02037772163748741,0.45342302322387695
0.021675296127796173,0.4196874499320984
0.02147323451936245,0.4337352216243744
0.02094314619898796,0.44237416982650757
0.024707412347197533,0.45597952604293823
0.025071972981095314,0.4837537705898285
0.023901674896478653,0.4823853373527527
0.02452147752046585,0.46225279569625854
0.024518858641386032,0.4502537250518799
0.02482249215245247,0.4488305151462555
0.022383809089660645,0.47521671652793884
0.02505909837782383,0.48309025168418884
0.026202386245131493,0.4778268337249756
0.02665155567228794,0.46174120903015137
0.02569511905312538,0.4624343812465668
0.028124501928687096,0.46144357323646545
0.0262885894626379,0.4630663990974426
0.027026042342185974,0.4637610912322998
0.029098033905029297,0.4642265737056732
0.028664972633123398,0.4708383083343506
0.029233980923891068,0.4979066848754883
0.028553718701004982,0.5226848721504211
0.02796044386923313,0.5282555222511292
0.029948720708489418,0.5197631120681763
0.027476608753204346,0.48847055435180664
0.03143824636936188,0.47588950395584106
0.029908258467912674,0.4995061457157135
0.029343700036406517,0.5036870837211609
