process_id,gen_num,gen_index,individual,fitness
0,1,0,3,2.584391337885197
0,1,1,4,-1.8494230541422836
0,1,2,5,-1.0468265380519373
0,1,3,6,-2.7827450796102853
0,1,4,7,3.6041934863290725
0,1,5,8,-1.0871253863519228
0,1,6,9,2.5694828558108918
0,1,7,10,-0.8125602036909004
0,1,8,11,-0.357269163614224
0,1,9,12,1.7597479956831927
0,2,0,14,-1.818797162139305
0,2,1,15,-2.39165333810977
0,2,2,16,0.9453768544871123
0,2,3,17,8.489990092166034
0,2,4,18,0.037735569865452234
0,2,5,19,-4.799304406317332
0,2,6,20,0.1938380691623527
0,2,7,21,-1.0527651159452163
0,2,8,22,-0.4532049234929688
0,2,9,23,0.3016609380398907
0,3,0,25,2.136021606148409
0,3,1,26,4.490133648753382
0,3,2,27,0.7500648232461967
0,3,3,28,-0.30119971888758357
0,3,4,29,-0.24083658774556754
0,3,5,30,4.851606989718237
0,3,6,31,0.9417037981517467
0,3,7,32,1.8673126427117475
0,3,8,33,4.396748905825954
0,3,9,34,2.100097286954526
0,4,0,36,-0.4328946461924513
0,4,1,37,-2.573662142197272
0,4,2,38,0.4865625971451364
0,4,3,39,1.3833684042866579
0,4,4,40,1.5003368469125813
0,4,5,41,-0.823198633080839
0,4,6,42,-2.449966197038782
0,4,7,43,-3.1193168426654525
0,4,8,44,0.5517759118241915
0,4,9,45,1.251409764540647
0,5,0,47,-0.6930789896761921
0,5,1,48,6.707060420291446
0,5,2,49,0.4096496862893758
0,5,3,50,-0.8027834881047109
0,5,4,51,3.4229048172429763
0,5,5,52,2.5945255291727216
0,5,6,53,-1.4713113221672631
0,5,7,54,-1.630576520152024
0,5,8,55,0.7482409513346976
0,5,9,56,2.5234363416219017
0,6,0,58,-0.03645939240788487
0,6,1,59,1.0760524682236947
0,6,2,60,0.7707426661728524
0,6,3,61,-1.6550658138045153
0,6,4,62,3.616363599293596
0,6,5,63,0.8387795437634884
0,6,6,64,0.3665241390466881
0,6,7,65,-6.784943206603495
0,6,8,66,1.2396623455485642
0,6,9,67,3.098624653567926
0,7,0,69,-0.12610299128444935
0,7,1,70,-0.35804053477225306
0,7,2,71,-0.09996023666197215
0,7,3,72,0.167856174786559
0,7,4,73,-0.6843502637796296
0,7,5,74,2.1061641702582916
0,7,6,75,-0.10953399024809096
0,7,7,76,-1.7425913395605137
0,7,8,77,-4.774159317562903
0,7,9,78,-0.9089354414497997
0,8,0,80,-0.8544936502387879
0,8,1,81,0.5098851721990769
0,8,2,82,3.084063756311518
0,8,3,83,0.839768679580613
0,8,4,84,0.593574999366165
0,8,5,85,-0.8591431452833377
0,8,6,86,-1.403913324514352
0,8,7,87,0.6060646629762189
0,8,8,88,0.28464333456619245
0,8,9,89,-3.8410849243274976
0,9,0,91,2.504949004087509
0,9,1,92,2.9411055781348026
0,9,2,93,-0.5230512035684596
0,9,3,94,-0.8800214250289273
0,9,4,95,-0.3223434440169264
0,9,5,96,1.3267472075204263
0,9,6,97,-2.667875078630073
0,9,7,98,0.37611789890894975
0,9,8,99,2.196977810574239
0,9,9,100,-1.49834893824532
0,10,0,102,1.8805199708064755
0,10,1,103,-2.3348313634900655
0,10,2,104,-0.8305678779865828
0,10,3,105,1.8838454910896623
0,10,4,106,-0.10482784566681747
0,10,5,107,-2.695641061618418
0,10,6,108,0.6618922824935844
0,10,7,109,-3.1515123496410364
0,10,8,110,1.6518505894045923
0,10,9,111,-2.0609767277258926
0,11,0,113,-0.37401083514328914
0,11,1,114,-3.5114685184591776
0,11,2,115,-4.891726551475857
0,11,3,116,2.8115592690351243
0,11,4,117,-0.0449061174313119
0,11,5,118,-0.7688968031380392
0,11,6,119,0.16349811694502792
0,11,7,120,1.096684599733837
0,11,8,121,1.8037942933402284
0,11,9,122,-5.243420894128072
0,12,0,124,1.980065072273315
0,12,1,125,0.5285138425906127
0,12,2,126,-1.9313440471771557
0,12,3,127,-7.61770941109119
0,12,4,128,-1.9211986059874044
0,12,5,129,3.650206415956548
0,12,6,130,-0.8385130148595114
0,12,7,131,0.6023902253018923
0,12,8,132,4.540368592411105
0,12,9,133,0.514850904568038
0,13,0,135,1.2682326686029686
0,13,1,136,-2.689652975333566
0,13,2,137,-0.07334372112351151
0,13,3,138,-0.8246936386086507
0,13,4,139,0.33149985068219245
0,13,5,140,-4.612021739034068
0,13,6,141,-1.2096833531497977
0,13,7,142,0.42146184720326296
0,13,8,143,-0.0005644020943206263
0,13,9,144,1.33060917088204
0,14,0,146,0.9413728559535527
0,14,1,147,0.028706201508458432
0,14,2,148,0.33773665447697465
0,14,3,149,1.5563676725518916
0,14,4,150,-2.645484700983324
0,14,5,151,-0.03445618214641177
0,14,6,152,0.7567065258566197
0,14,7,153,-0.38956400946221303
0,14,8,154,-1.1117048429986298
0,14,9,155,0.44663936551887146
0,15,0,157,0.25623996853846925
0,15,1,158,-1.001670907379376
0,15,2,159,-0.44836166919754694
0,15,3,160,-4.4694510057647445
0,15,4,161,-1.024667117456742
0,15,5,162,-2.233178829565053
0,15,6,163,0.3082439506015652
0,15,7,164,1.2172318581384156
0,15,8,165,1.5843706054040152
0,15,9,166,4.862182625945859
0,16,0,168,-4.049919920653682
0,16,1,169,2.883104664930212
0,16,2,170,2.530658893200423
0,16,3,171,-4.658927203241053
0,16,4,172,0.10420482316977164
0,16,5,173,-3.4867713187679303
0,16,6,174,-0.5362213393145419
0,16,7,175,-0.012449254762659345
0,16,8,176,-0.22857856009427513
0,16,9,177,1.5157345087691307
0,17,0,179,2.5735187284224637
0,17,1,180,2.50682136652343
0,17,2,181,0.42403027119950737
0,17,3,182,3.6339938946511947
0,17,4,183,-0.11972500149793266
0,17,5,184,2.798521760505515
0,17,6,185,0.34715402894041986
0,17,7,186,-1.5181797001732111
0,17,8,187,-0.7914994254099657
0,17,9,188,-0.029358021681221924
0,18,0,190,-0.5938490812401046
0,18,1,191,1.6306032396873875
0,18,2,192,-0.2521907535406904
0,18,3,193,-1.3134498564323966
0,18,4,194,-0.3803247984435405
0,18,5,195,-0.2477250975053839
0,18,6,196,3.66566059767917
0,18,7,197,0.6765482827904257
0,18,8,198,2.4987446300430958
0,18,9,199,13.962802968181904
0,19,0,201,-1.5314875024474628
0,19,1,202,0.5545833730152168
0,19,2,203,2.759557452339843
0,19,3,204,-5.554315320785351
0,19,4,205,0.5695439342266718
0,19,5,206,2.0996626785075945
0,19,6,207,-0.31590799698689276
0,19,7,208,2.341297337859458
0,19,8,209,0.20514923774394053
0,19,9,210,-0.07638957843950789
0,20,0,212,2.373862936405041
0,20,1,213,-1.7292439716143613
0,20,2,214,1.9696680170308973
0,20,3,215,0.48904328497789273
0,20,4,216,1.8996256632084836
0,20,5,217,1.3793311102191272
0,20,6,218,3.806555947054162
0,20,7,219,3.6112380078051745
0,20,8,220,-0.18791727790999047
0,20,9,221,2.863943158365039
0,21,0,223,-0.6458750223622061
0,21,1,224,-2.5497046892294914
0,21,2,225,1.2034796170547069
0,21,3,226,-3.2257861540268555
0,21,4,227,0.9344264815167916
0,21,5,228,-5.166148547782818
0,21,6,229,-1.7786856728271823
0,21,7,230,0.388936238294151
0,21,8,231,-6.618070542786398
0,21,9,232,-1.0000986208899383
0,22,0,234,-4.258234437717224
0,22,1,235,-1.243237069167167
0,22,2,236,-4.3540701147048955
0,22,3,237,1.109831465772733
0,22,4,238,2.4553647512852024
0,22,5,239,-2.885986247292274
0,22,6,240,-0.002229039128454624
0,22,7,241,0.06677289180210849
0,22,8,242,-4.825312967455928
0,22,9,243,0.7769356111214354
0,23,0,245,-5.962482814503535
0,23,1,246,-0.3509605329373904
0,23,2,247,1.507115485701756
0,23,3,248,-1.2804534295448746
0,23,4,249,0.5181880850101175
0,23,5,250,0.4759254163895347
0,23,6,251,-1.292111720930368
0,23,7,252,0.004239104420477702
0,23,8,253,0.6065357572423697
0,23,9,254,-3.9092748095756704
0,24,0,256,3.470124041801391
0,24,1,257,-4.407967999234314
0,24,2,258,-0.24995828517902752
0,24,3,259,0.17950795403971953
0,24,4,260,-1.1616665711830894
0,24,5,261,0.9943519583699014
0,24,6,262,-1.5157553535356827
0,24,7,263,0.2863925259718957
0,24,8,264,-1.2240546714320957
0,24,9,265,0.2973599527306401
0,25,0,267,-1.2597627564117666
0,25,1,268,0.26812126375591117
0,25,2,269,3.1016984287608897
0,25,3,270,-2.9245369897757976
0,25,4,271,-0.9360919957955989
0,25,5,272,0.28989677642922423
0,25,6,273,-1.0953025213804812
