process_id,gen_num,gen_index,individual,fitness
0,1,0,3,-2.249777199929686
0,1,1,4,7.051609663305763
0,1,2,5,6.169470008844476
0,1,3,6,2.098292404393939
0,1,4,7,-3.267363992277948
0,1,5,8,2.1692795321371996
0,1,6,9,5.783139005850684
0,1,7,10,2.5053997342016534
0,1,8,11,1.5405753537088698
0,1,9,12,-2.1686619978514354
0,2,0,14,5.972051911759557
0,2,1,15,1.1994514225552864
0,2,2,16,3.6882306211315146
0,2,3,17,0.25605249743137803
0,2,4,18,-1.3061009923965667
0,2,5,19,2.6381994319360977
0,2,6,20,-1.6027002410869304
0,2,7,21,1.1052016016654445
0,2,8,22,2.525731080844716
0,2,9,23,8.783624901195303
0,3,0,25,2.772317092687578
0,3,1,26,-0.30533366463983
0,3,2,27,2.0815427928432997
0,3,3,28,-1.903437993515093
0,3,4,29,2.7379325593308335
0,3,5,30,9.045709334918978
0,3,6,31,-2.9317003563706
0,3,7,32,1.4547443801771727
0,3,8,33,0.1299883818429694
0,3,9,34,-0.002779499721140433
0,4,0,36,2.00946225547659
0,4,1,37,-2.9213845191279515
0,4,2,38,-8.388026175432332
0,4,3,39,-1.6612655921619188
0,4,4,40,8.550920111430987
0,4,5,41,2.1953677516015215
0,4,6,42,-0.394584410177795
0,4,7,43,2.4086724605958163
0,4,8,44,2.0063210424130102
0,4,9,45,2.614351767025032
0,5,0,47,0.5578269370253429
0,5,1,48,-3.027350634037595
0,5,2,49,0.8758303932935207
0,5,3,50,0.6042505422330171
0,5,4,51,-2.308808743267933
0,5,5,52,-1.995461634362531
0,5,6,53,-6.170498104234194
0,5,7,54,1.7961514398697584
0,5,8,55,-3.2318569653680678
0,5,9,56,2.3919792793780212
0,6,0,58,2.4108536303864336
0,6,1,59,2.561399634252878
0,6,2,60,2.886975865185443
0,6,3,61,-3.349977145602719
0,6,4,62,-0.4394415231222897
0,6,5,63,8.51922608121185
0,6,6,64,4.694237352776851
0,6,7,65,2.425432024654473
0,6,8,66,1.7581164982557935
0,6,9,67,-0.12826533163654164
0,7,0,69,-0.37450513497314175
0,7,1,70,-0.01866989608677239
0,7,2,71,-1.0686574609862305
0,7,3,72,-0.5019042158760709
0,7,4,73,0.10521741889493766
0,7,5,74,-0.19238414039633914
0,7,6,75,5.78718872986984
0,7,7,76,-3.341141348964739
0,7,8,77,0.9961499997486722
0,7,9,78,-0.46311746157751976
0,8,0,80,3.214960316589724
0,8,1,81,2.5478139084677927
0,8,2,82,-3.3917044979814275
0,8,3,83,-0.4375775268114448
0,8,4,84,1.8373830512928806
0,8,5,85,2.2019650191243243
0,8,6,86,6.305804164862202
0,8,7,87,0.5819584525820916
0,8,8,88,1.1809170531359792
0,8,9,89,1.6129313511197259
0,9,0,91,2.423956713907827
0,9,1,92,-2.398145509091162
0,9,2,93,0.03780029981037269
0,9,3,94,1.6149209630065555
0,9,4,95,-2.9854751962446677
0,9,5,96,2.9227913726348924
0,9,6,97,-1.8970565418086092
0,9,7,98,-1.2530099722448558
0,9,8,99,-12.101363036766438
0,9,9,100,-0.03593085827922504
0,10,0,102,-0.22967839636803766
0,10,1,103,2.2936922685760286
0,10,2,104,0.0270233611834349
0,10,3,105,1.7243250231901968
0,10,4,106,8.892367003289165
0,10,5,107,3.4312907192561477
0,10,6,108,-0.09448216837499301
0,10,7,109,3.0745331451209097
0,10,8,110,-3.5740408304974625
0,10,9,111,3.023683592059963
0,11,0,113,1.6544753905569842
0,11,1,114,2.268268933525769
0,11,2,115,5.7705675642622785
0,11,3,116,0.13119359697142174
0,11,4,117,-1.2087801719588134
0,11,5,118,2.0501069887400862
0,11,6,119,-0.5239854295286909
0,11,7,120,2.9645856329726574
0,11,8,121,2.0130672099865774
0,11,9,122,2.442988245400295
0,12,0,124,-0.9742714118837197
0,12,1,125,1.0225491840900787
0,12,2,126,0.43810755940422064
0,12,3,127,0.19899150775455565
0,12,4,128,-0.47782243416570547
0,12,5,129,-3.125005040859956
0,12,6,130,1.7184194336294505
0,12,7,131,-0.9842495970638825
0,12,8,132,1.3289218983508952
0,12,9,133,-0.38579904536712883
0,13,0,135,6.693954955675989
0,13,1,136,2.6624114286824265
0,13,2,137,1.1830205625262742
0,13,3,138,3.48459881476616
0,13,4,139,-0.06292925623722019
0,13,5,140,4.4955589514025505
0,13,6,141,9.028605482807897
0,13,7,142,0.005792573655720929
0,13,8,143,1.9235156375431677
0,13,9,144,-3.404802378250842
0,14,0,146,0.340944118055026
0,14,1,147,2.0129398887469216
0,14,2,148,-1.3604989272516417
0,14,3,149,-1.388729568143915
0,14,4,150,0.4628353498777072
0,14,5,151,-0.5606236633990858
0,14,6,152,-2.559799492704502
0,14,7,153,0.7702741341492453
0,14,8,154,0.225332268374886
0,14,9,155,-3.1080412910261384
0,15,0,157,2.987165046572909
0,15,1,158,2.506369219973455
0,15,2,159,1.5030783863160972
0,15,3,160,5.571057985008006
0,15,4,161,0.3108357146566849
0,15,5,162,1.576830786733611
0,15,6,163,0.517392254634281
0,15,7,164,0.051582301546083884
0,15,8,165,-5.073400819582816
0,15,9,166,1.0717427110205482
0,16,0,168,0.9644411007071043
0,16,1,169,-0.02119461728459388
0,16,2,170,3.5402673521181454
0,16,3,171,0.9119513556805156
0,16,4,172,2.3095939710736446
0,16,5,173,0.018929770883877203
0,16,6,174,2.7808536023709998
0,16,7,175,-3.5681245885669237
0,16,8,176,-3.0128836598716715
0,16,9,177,1.5735296599334943
0,17,0,179,-0.06910860133614379
0,17,1,180,-2.931627932967419
0,17,2,181,-2.7531239177907274
0,17,3,182,-0.821629281567062
0,17,4,183,9.341197721970932
0,17,5,184,-0.22049568721376153
0,17,6,185,0.9930657105552936
0,17,7,186,-3.6379851415816886
0,17,8,187,2.8889432681945175
0,17,9,188,0.40492324905989485
0,18,0,190,2.9787287309549644
0,18,1,191,1.6531034550391528
0,18,2,192,-0.08757733810887873
0,18,3,193,3.669157368825994
0,18,4,194,2.0779578809550907
0,18,5,195,-0.12143305818975268
0,18,6,196,-2.9585112461381553
0,18,7,197,6.809733700110728
0,18,8,198,3.4860474301536324
0,18,9,199,-1.4105607913848348
0,19,0,201,1.6849472436020823
0,19,1,202,0.3426156806958746
0,19,2,203,5.824904379158806
0,19,3,204,-2.9682556924780408
0,19,4,205,8.895049607774354
0,19,5,206,-2.7885178474521872
0,19,6,207,1.0118924337199857
0,19,7,208,5.102479100321398
0,19,8,209,2.4089937656315077
0,19,9,210,1.972683414076783
0,20,0,212,5.817282742233543
0,20,1,213,-0.44853021001888116
0,20,2,214,3.063882137571348
0,20,3,215,1.3913823802819825
0,20,4,216,8.947349174497067
0,20,5,217,3.2749030132469024
0,20,6,218,5.939859401807421
0,20,7,219,2.029147209530099
0,20,8,220,1.7578662119061097
0,20,9,221,2.9543337336537205
0,21,0,223,-0.2213637926197048
0,21,1,224,-0.9313958900576286
0,21,2,225,1.0535837497850609
0,21,3,226,-0.7243145450397069
0,21,4,227,2.8282601020169436
0,21,5,228,0.17792114732618033
0,21,6,229,-0.013022346678594634
0,21,7,230,-1.9888509631686775
0,21,8,231,-0.389972879960339
0,21,9,232,3.6269701739371096
0,22,0,234,3.056369572358908
0,22,1,235,0.2898660127710961
0,22,2,236,-1.0113784177033445
0,22,3,237,2.1155703240136923
0,22,4,238,0.8475842167998662
0,22,5,239,0.3889295180811012
0,22,6,240,0.16850042419119501
0,22,7,241,2.96356939088556
0,22,8,242,3.1313757922970744
0,22,9,243,0.9637706700496889
0,23,0,245,-0.3003998080687138
0,23,1,246,2.0785634496925818
0,23,2,247,-1.184819764225719
0,23,3,248,1.3701469344616706
0,23,4,249,-2.85081142792685
0,23,5,250,2.006570637372133
0,23,6,251,-0.5533926151889066
0,23,7,252,1.9469540990949565
0,23,8,253,5.809612505842155
0,23,9,254,0.9590165253265992
0,24,0,256,2.5662938895711735
0,24,1,257,8.839315064575874
0,24,2,258,2.293455471282797
0,24,3,259,-1.7746184086987442
0,24,4,260,1.8072414782595727
0,24,5,261,-7.410212091426916
0,24,6,262,-1.6703854541497667
0,24,7,263,2.463947294949934
0,24,8,264,2.79829243161151
0,24,9,265,2.80446327333454
0,25,0,267,2.9909555227147724
0,25,1,268,2.5470438137838793
0,25,2,269,1.4190268619231787
0,25,3,270,1.5018293313157516
0,25,4,271,0.09244639227942186
0,25,5,272,3.307831692581984
0,25,6,273,0.6075581654281137
0,25,7,274,2.806753611016331
0,25,8,275,2.7550319132315724
0,25,9,276,2.987282463939161
0,26,0,278,1.2023107786895715
0,26,1,279,-0.00897971680385612
0,26,2,280,3.022089877264175
0,26,3,281,-0.007238320571837955
0,26,4,282,2.5247310095771454
0,26,5,283,2.623936948736233
0,26,6,284,-0.6110842397830727
0,26,7,285,1.9714091063929837
0,26,8,286,0.5193477285256404
0,26,9,287,2.421051848076538
0,27,0,289,-2.2929350045251473
0,27,1,290,-0.036900731729329284
0,27,2,291,-0.08648639545853234
0,27,3,292,1.0316566802566416
0,27,4,293,1.1835587572361044
0,27,5,294,3.8587218783059827
0,27,6,295,2.9274013478612875
0,27,7,296,-0.9903041841340663
0,27,8,297,-0.02362093312889057
0,27,9,298,0.2350110845368555
0,28,0,300,2.6128127456302868
0,28,1,301,4.638301642116778
0,28,2,302,1.3615024320484759
0,28,3,303,4.790754903712136
0,28,4,304,3.249584453195259
0,28,5,305,5.808614880273533
0,28,6,306,-1.7313836084019623
0,28,7,307,1.5750270283366388
0,28,8,308,8.840938915684967
0,28,9,309,1.856113727521478
0,29,0,311,2.990253111666998
0,29,1,312,-1.2038718501848091
0,29,2,313,-0.00010397134259645863
0,29,3,314,-0.9339085456153543
0,29,4,315,-1.9362138490937197
0,29,5,316,-2.19292977355975
0,29,6,317,-5.3130576330107075
0,29,7,318,0.4795472340971124
0,29,8,319,-0.5384255145404049
0,29,9,320,3.921934953614614
0,30,0,322,2.8866009353394517
0,30,1,323,2.500560431709631
