process_id,gen_num,gen_index,individual,fitness
0,1,0,3,2.9490634214073026
0,1,1,4,3.927671653726409
0,1,2,5,3.0754443871039023
0,1,3,6,2.1295645039200037
0,1,4,7,2.350893929720145
0,1,5,8,-0.0617312802738967
0,1,6,9,1.6620407704138638
0,1,7,10,0.6164989090025721
0,1,8,11,-6.8999158075243665
0,1,9,12,3.5663668972432983
0,2,0,14,-2.955652510178671
0,2,1,15,2.345450883039833
0,2,2,16,2.0298209987489555
0,2,3,17,2.700155817096355
0,2,4,18,3.5029392298610214
0,2,5,19,3.0706431933742
0,2,6,20,-0.9438569501410186
0,2,7,21,0.05551147536144752
0,2,8,22,1.0493644912447408
0,2,9,23,3.5116028074707044
0,3,0,25,-3.023828274601464
0,3,1,26,0.7838526124588819
0,3,2,27,-0.035018241917693774
0,3,3,28,-0.06844171191547505
0,3,4,29,-0.04349262268830445
0,3,5,30,-1.208776993723949
0,3,6,31,3.0062323681624763
0,3,7,32,3.0352066892350624
0,3,8,33,2.3141118523069544
0,3,9,34,2.2648308931095635
0,4,0,36,-1.7070737351303522
0,4,1,37,2.561941627045641
0,4,2,38,2.434730516756832
0,4,3,39,2.2301380815366025
0,4,4,40,0.762193982068706
0,4,5,41,-0.07437017312758695
0,4,6,42,2.1808433618772076
0,4,7,43,5.917398661656515
0,4,8,44,-0.05100935293152708
0,4,9,45,3.1330678716292746
0,5,0,47,-2.9068303590761566
0,5,1,48,-0.3819915300407286
0,5,2,49,-3.0074570657525013
0,5,3,50,0.06335084318011963
0,5,4,51,0.3295718640502736
0,5,5,52,-0.11986062886688004
0,5,6,53,2.829461526857062
0,5,7,54,2.5552316458795774
0,5,8,55,1.2075560516295654
0,5,9,56,-2.498033415178862
0,6,0,58,0.4942724119818247
0,6,1,59,-0.026486202501490294
0,6,2,60,2.185541738699258
0,6,3,61,2.1537173686898257
0,6,4,62,-7.67367974741618
0,6,5,63,5.773539688921396
0,6,6,64,-5.455812217138266
0,6,7,65,-0.5302052664353089
0,6,8,66,1.6884092254260328
0,6,9,67,2.1541814126903813
0,7,0,69,2.644239495536353
0,7,1,70,2.9611396576301865
0,7,2,71,2.8582382097303927
0,7,3,72,-0.06415166542364006
0,7,4,73,2.73272894507234
0,7,5,74,-0.08517681233894579
0,7,6,75,0.17725191194526224
0,7,7,76,0.39389030429333083
0,7,8,77,1.8862385077864707
0,7,9,78,0.5613648157037506
