process_id,gen_num,gen_index,individual,fitness
0,1,0,3,0.032347135811155336
0,1,1,4,-0.6255579138261185
0,1,2,5,1.0772614819848711
0,1,3,6,0.7922134044914145
0,1,4,7,2.3862163295907464
0,1,5,8,-1.3157685333748086
0,1,6,9,-0.35349572462729845
0,1,7,10,-0.04717023712548285
0,1,8,11,5.114328921475612
0,1,9,12,7.181760219180687
0,2,0,14,1.4026915199685979
0,2,1,15,-2.2746839986311485
0,2,2,16,-0.01423906253235907
0,2,3,17,1.7416602610242684
0,2,4,18,1.8266838066858246
0,2,5,19,-0.291462614462909
0,2,6,20,-0.16272263897204842
0,2,7,21,-0.8242443409482629
0,2,8,22,0.8243139655755769
0,2,9,23,2.463857484119037
0,3,0,25,-1.8207172186243326
0,3,1,26,1.9631157603924596
0,3,2,27,-0.20093804534186843
0,3,3,28,-0.23680530259936028
0,3,4,29,-2.6722280680474135
0,3,5,30,0.4279701115779776
0,3,6,31,-0.5769180110204001
0,3,7,32,0.5071108099184388
0,3,8,33,-2.8048388700738323
0,3,9,34,3.640298950286609
0,4,0,36,-0.7708657087763945
0,4,1,37,0.05092153547051781
0,4,2,38,-3.691222773175939
0,4,3,39,-2.9341719594264983
0,4,4,40,-1.9397020792128994
0,4,5,41,-0.10111093108154812
0,4,6,42,0.8517823057142346
0,4,7,43,2.410524867424248
0,4,8,44,0.07670683037544457
0,4,9,45,1.3012329533267237
0,5,0,47,-1.1868386110673006
0,5,1,48,-0.15835384379387213
0,5,2,49,2.0036754993372305
0,5,3,50,0.15121288151735224
0,5,4,51,-0.5912871962100767
0,5,5,52,4.129511752786688
0,5,6,53,-3.2304860807419926
0,5,7,54,-4.550233598514819
0,5,8,55,0.009591209642259124
0,5,9,56,2.314085516382668
0,6,0,58,0.9336592375767545
0,6,1,59,0.757400823265685
0,6,2,60,-0.8434496237464939
0,6,3,61,0.11700529804400661
0,6,4,62,-0.3014253038857763
0,6,5,63,-1.0773895959899302
0,6,6,64,-2.2432470991320095
0,6,7,65,0.16883456717657983
0,6,8,66,-2.0544798873036902
0,6,9,67,3.501085011069976
0,7,0,69,0.4306754843949262
0,7,1,70,0.9032251105682015
0,7,2,71,0.7981556642450314
0,7,3,72,-0.6014462704723346
0,7,4,73,2.622291533699628
0,7,5,74,-0.13545104585358492
0,7,6,75,0.2495200370981866
0,7,7,76,0.5775071914533343
0,7,8,77,-1.0879620777163062
0,7,9,78,0.8827867571477572
0,8,0,80,0.9423890553911289
0,8,1,81,1.057018326945923
0,8,2,82,1.3188155259165446
0,8,3,83,-0.17138649414296236
0,8,4,84,1.2086836525763567
0,8,5,85,-4.025455444173182
0,8,6,86,3.566930662617911
0,8,7,87,1.3499464863132637
0,8,8,88,1.3259173381903275
0,8,9,89,1.941369751853717
0,9,0,91,-0.06233521248266605
0,9,1,92,0.3344498625267221
0,9,2,93,0.0316045198948256
0,9,3,94,-0.49739500907092127
0,9,4,95,5.2035750467782185
0,9,5,96,0.8037856957009094
0,9,6,97,-1.5689101996866242
0,9,7,98,-0.5882397491768667
0,9,8,99,-3.2208312772575542
0,9,9,100,0.1713430475568444
0,10,0,102,0.16531074854113953
0,10,1,103,-3.403055690531192
0,10,2,104,-0.4962545109994535
0,10,3,105,-0.7382563649599635
0,10,4,106,-0.6557727448878207
0,10,5,107,-0.9330786273518803
0,10,6,108,2.241026927699211
0,10,7,109,1.2131959053867551
0,10,8,110,0.050789301543404275
0,10,9,111,2.1335098535589445
0,11,0,113,0.37303904321972225
0,11,1,114,-0.37409518696814825
0,11,2,115,-0.08677960585823341
0,11,3,116,-0.06988241149585495
0,11,4,117,1.084692316706081
0,11,5,118,3.012438727453494
0,11,6,119,-0.30608661082377986
0,11,7,120,1.6672633054365376
0,11,8,121,5.696050570265861
0,11,9,122,1.822370603973869
0,12,0,124,-0.9692311721381117
0,12,1,125,2.8039026119498223
0,12,2,126,0.6708394646091558
0,12,3,127,0.27906420229296214
0,12,4,128,-0.17508794749367348
0,12,5,129,1.537201115498495
0,12,6,130,-1.899634319771658
0,12,7,131,-0.9156233314192379
0,12,8,132,1.7885378033604529
0,12,9,133,-0.09674738485070744
0,13,0,135,-0.17584878838273374
0,13,1,136,-1.3993902015202477
0,13,2,137,0.72032295345136
0,13,3,138,-2.446544188154893
0,13,4,139,-8.510959689620226
0,13,5,140,-4.01814495976544
0,13,6,141,-1.1904263053022315
0,13,7,142,-3.839988886393715
0,13,8,143,-2.968015023770066
0,13,9,144,1.8456818776764379
0,14,0,146,-0.6937558503241776
0,14,1,147,1.216553023008504
0,14,2,148,-0.558723426276348
0,14,3,149,2.4101953647491996
0,14,4,150,-1.5654706553027644
0,14,5,151,0.16207265256689168
0,14,6,152,-1.4637717976707858
0,14,7,153,0.004375237324913073
0,14,8,154,0.9979221071848067
0,14,9,155,4.22869368092983
0,15,0,157,-0.15875703738386593
0,15,1,158,-4.322227734220796
0,15,2,159,-0.687425269418113
0,15,3,160,0.12502851430109618
0,15,4,161,0.24121294017634765
0,15,5,162,0.05845120677783888
0,15,6,163,-2.1953971017296334
0,15,7,164,2.0100024721482472
0,15,8,165,0.30524400059941664
0,15,9,166,0.34238363787762716
0,16,0,168,-1.8554377721609403
0,16,1,169,0.884093817148853
0,16,2,170,-1.074230231486332
0,16,3,171,-0.7628105419094536
0,16,4,172,0.56087517195977
0,16,5,173,-2.9734918082165747
0,16,6,174,1.1777919273706743
0,16,7,175,0.946528055314143
0,16,8,176,0.005728440438807492
0,16,9,177,-1.3810136054718711
0,17,0,179,3.286674374916571
0,17,1,180,6.85689074682386
0,17,2,181,1.622276375434918
0,17,3,182,1.5932751468649142
0,17,4,183,-3.0649619143579794
0,17,5,184,0.5992943790833585
0,17,6,185,0.8429274214189838
0,17,7,186,0.7526232258788768
0,17,8,187,0.0902867203883328
0,17,9,188,1.6489950493873038
0,18,0,190,1.6663553954264674
0,18,1,191,0.03670909024970537
0,18,2,192,0.3851518310963983
0,18,3,193,0.4904281512348314
0,18,4,194,1.1622304069895995
0,18,5,195,0.09328927390101727
0,18,6,196,-5.27999354002128
0,18,7,197,-0.5462337206373822
0,18,8,198,-1.7144378684829489
0,18,9,199,-0.050534436374392866
0,19,0,201,2.1031915105795806
0,19,1,202,0.02797741108945806
0,19,2,203,1.3335289968267738
0,19,3,204,-2.6106025232068117
0,19,4,205,0.979562117049922
0,19,5,206,-1.098738785039657
0,19,6,207,1.5444862736097194
0,19,7,208,1.3647240475125075
