process_id,gen_num,gen_index,individual,fitness
0,1,0,3,-2.602768661151231
0,1,1,4,3.0701039266512815
0,1,2,5,2.953725494334016
0,1,3,6,-0.10542695676279701
0,1,4,7,0.1385411380866457
0,1,5,8,-3.126018028932314
0,1,6,9,-3.1125037611309785
0,1,7,10,2.968571320906977
0,1,8,11,3.09379055386954
0,1,9,12,-0.00587557721936964
0,2,0,14,0.07630863835790347
0,2,1,15,-0.05621888233266996
0,2,2,16,-2.747997227450175
0,2,3,17,3.199124222510298
0,2,4,18,2.998319412417003
0,2,5,19,-0.9298027201801552
0,2,6,20,0.5442947009094299
0,2,7,21,-3.1152215962288747
0,2,8,22,-0.055398196538362955
0,2,9,23,-2.8052808978971733
0,3,0,25,-0.06673804903037542
0,3,1,26,-2.776813182990148
0,3,2,27,0.028948380719113345
0,3,3,28,3.092595147785664
0,3,4,29,-0.098950719386564
0,3,5,30,3.071156686964888
0,3,6,31,-0.06343020997994284
0,3,7,32,-0.8076068618301714
0,3,8,33,-3.121481046573609
0,3,9,34,0.12884636789212742
0,4,0,36,0.06550883148123932
0,4,1,37,-0.24589726983876997
0,4,2,38,-0.1465481965087409
0,4,3,39,-2.7193994863217843
0,4,4,40,-3.3532074081810284
0,4,5,41,-3.1043607026032416
0,4,6,42,0.1632839366912897
0,4,7,43,-0.09144174602853195
0,4,8,44,-0.4785602839697663
0,4,9,45,-0.00011269244993147073
0,5,0,47,-3.0840395087689427
0,5,1,48,-1.8065713628814426
0,5,2,49,2.8825140675512673
0,5,3,50,-3.0301840820518686
0,5,4,51,-0.04174362132399034
0,5,5,52,3.078958486936574
0,5,6,53,2.98923397156087
0,5,7,54,-0.1341776365676841
0,5,8,55,-0.38216410393176004
0,5,9,56,0.07406281780656387
0,6,0,58,0.0786045748807409
0,6,1,59,-0.16604443281766645
0,6,2,60,-4.867805988950554
0,6,3,61,0.05508952808015592
0,6,4,62,-0.039584232380877146
0,6,5,63,0.3509861456225188
0,6,6,64,3.012937502055906
0,6,7,65,-2.4723273976218914
0,6,8,66,-0.16291932083095756
0,6,9,67,0.09367331490032615
0,7,0,69,-3.0788432447074547
0,7,1,70,3.3581149239779613
0,7,2,71,-2.7224842069212962
0,7,3,72,2.7965085501946336
0,7,4,73,-0.13271961405417182
0,7,5,74,2.9294319506743665
0,7,6,75,0.024448877995026323
0,7,7,76,0.05598048238991028
0,7,8,77,-0.10104658287012486
0,7,9,78,-0.034373995112892346
0,8,0,80,-2.439233900224531
0,8,1,81,-0.12134472266322559
0,8,2,82,-1.7354752476864177
0,8,3,83,3.1004178430960923
0,8,4,84,0.10639330009731132
0,8,5,85,0.008565094401755412
0,8,6,86,2.567813250983656
0,8,7,87,-0.5632786405817917
0,8,8,88,-6.176869635750005
0,8,9,89,-0.043077463020973664
0,9,0,91,-0.07196179048536677
0,9,1,92,-3.1346260956715044
0,9,2,93,0.07987342396792128
0,9,3,94,-0.12078418187066939
0,9,4,95,-0.05247652751017906
0,9,5,96,3.102984274499157
0,9,6,97,-0.09679512747448893
0,9,7,98,3.277510453002797
0,9,8,99,0.04719243636466511
0,9,9,100,-0.20417265789499073
0,10,0,102,-0.6625620077411511
0,10,1,103,3.0515341859379
0,10,2,104,0.09608236447544666
0,10,3,105,-0.3721174787233777
