process_id,gen_num,gen_index,individual,fitness
0,1,0,3,-3.5378015113657106
0,1,1,4,1.4752315652728805
0,1,2,5,-1.3588294679642423
0,1,3,6,3.405903128722988
0,1,4,7,-2.808388544832651
0,1,5,8,1.6001785383685694
0,1,6,9,2.189302950577393
0,1,7,10,5.703407491772653
0,1,8,11,-1.07548138537708
0,1,9,12,1.8698551415343785
0,2,0,14,-2.282468649765244
0,2,1,15,0.9357812109650246
0,2,2,16,0.35805946677496303
0,2,3,17,-2.1746212502415103
0,2,4,18,-0.15851929937717713
0,2,5,19,-1.414544117090409
0,2,6,20,5.395286221921573
0,2,7,21,4.858582505860296
0,2,8,22,2.9878514642501344
0,2,9,23,-8.279794214056624
0,3,0,25,1.8502515620143802
0,3,1,26,1.9125116649010625
0,3,2,27,0.1827152011838109
0,3,3,28,-2.788304409892703
0,3,4,29,1.4924974296576683
0,3,5,30,1.0444687095315035
0,3,6,31,0.5189570787906312
0,3,7,32,-1.7555401026280841
0,3,8,33,-4.986088890428527
0,3,9,34,-7.938759324312381
0,4,0,36,-2.664996533171148
0,4,1,37,-1.941560466882232
0,4,2,38,-0.40040004257790646
0,4,3,39,-1.1735346033667864
0,4,4,40,1.0710604449376122
0,4,5,41,-2.0491927869717137
0,4,6,42,-1.4598808184316614
0,4,7,43,0.01956170678550736
0,4,8,44,1.1379608559100785
0,4,9,45,-2.779959835733807
0,5,0,47,2.1337427364397397
0,5,1,48,-0.3991915575552153
0,5,2,49,-1.9018436880940026
0,5,3,50,-0.6832301713301712
0,5,4,51,0.6466952634432195
0,5,5,52,-1.0693291967741818
0,5,6,53,-3.0740046947430875
0,5,7,54,3.054230983317536
0,5,8,55,1.7489277069997755
0,5,9,56,1.333235887943329
0,6,0,58,0.06319049822602996
0,6,1,59,-3.344638891162966
0,6,2,60,-0.3598148109952239
0,6,3,61,0.11559967439669838
0,6,4,62,-4.934123340553036
0,6,5,63,4.759371932957669
0,6,6,64,-5.716277410855455
0,6,7,65,0.8155973405940097
0,6,8,66,4.770409284024531
0,6,9,67,0.7786969084782387
0,7,0,69,-1.0234584267612945
0,7,1,70,0.7081984502772145
0,7,2,71,-0.10216386845172132
0,7,3,72,7.3623187696856895
0,7,4,73,-0.44434499529496563
0,7,5,74,1.8183529132638807
0,7,6,75,-3.1013903687897586
0,7,7,76,1.9130361679135974
0,7,8,77,-1.6030339171824601
0,7,9,78,0.23722534773906212
0,8,0,80,5.4443518549550145
0,8,1,81,3.087692146696733
0,8,2,82,1.3110493406479655
0,8,3,83,5.111411948677853
0,8,4,84,0.00697157041743042
0,8,5,85,3.598877914282274
0,8,6,86,2.5267366169846963
0,8,7,87,0.34739168202133297
0,8,8,88,2.1703500307029535
0,8,9,89,-2.1625624548191373
0,9,0,91,-3.9737505314753343
0,9,1,92,1.8942908729923655
0,9,2,93,-0.26070499318032647
0,9,3,94,-4.46375646620161
0,9,4,95,2.559733210494071
0,9,5,96,5.433583441599216
0,9,6,97,-0.14238069219197436
0,9,7,98,-1.505534139696013
0,9,8,99,2.4515154911919192
0,9,9,100,2.2994163746911678
0,10,0,102,5.975298415251241
0,10,1,103,-0.19977729856139265
0,10,2,104,6.653199182110245
0,10,3,105,0.042383333230368914
0,10,4,106,2.8272946029739945
0,10,5,107,2.8544373703734585
0,10,6,108,-2.825645102320217
0,10,7,109,0.05392322732528254
0,10,8,110,3.430957053733259
0,10,9,111,1.6963389727289178
0,11,0,113,1.2452980387577062
0,11,1,114,0.7456615778904375
0,11,2,115,4.413259636087657
0,11,3,116,0.07486075362310818
0,11,4,117,-3.373527257338419
0,11,5,118,0.22035514684387325
0,11,6,119,-2.4505194239392267
0,11,7,120,-0.330767514994883
0,11,8,121,2.9220997781729796
0,11,9,122,-1.7102768410826636
0,12,0,124,1.8226458183487404
0,12,1,125,-1.812882546068184
0,12,2,126,-4.279079030232602
0,12,3,127,-3.4745288294726064
0,12,4,128,-6.022978304258856
0,12,5,129,4.975383941312694
0,12,6,130,-0.8786292395862105
0,12,7,131,1.0237169172743428
0,12,8,132,-5.177275495985411
0,12,9,133,-8.492926358206189
0,13,0,135,-4.145906704030261
0,13,1,136,-3.9614963152854576
0,13,2,137,-1.236588880212444
0,13,3,138,-1.9341894691740733
0,13,4,139,1.352742704585855
0,13,5,140,0.1013422982575507
0,13,6,141,-5.2740753599964245
0,13,7,142,-2.5376169206022787
0,13,8,143,1.1183376056102792
0,13,9,144,-0.6684738336691974
0,14,0,146,-6.671055402874511
0,14,1,147,3.7228777379250246
0,14,2,148,-5.801217735717734
0,14,3,149,-3.844347773315513
0,14,4,150,0.3571740434307473
0,14,5,151,-1.6926827523739374
0,14,6,152,-1.7892559263248724
0,14,7,153,-3.363818442078144
0,14,8,154,3.054097007831462
0,14,9,155,1.7915285728104742
0,15,0,157,-2.474865888637598
0,15,1,158,-0.33453503062524265
0,15,2,159,0.5876457697799504
0,15,3,160,0.9565627511903043
0,15,4,161,0.6948239751982785
0,15,5,162,0.7818359120511919
0,15,6,163,1.2202329948499018
0,15,7,164,-2.7448129099420497
0,15,8,165,1.1461393917634222
0,15,9,166,2.5688123319289122
0,16,0,168,-1.709135938042453
0,16,1,169,-2.5365280381631248
0,16,2,170,-5.8882777105792075
0,16,3,171,-2.222402931153623
0,16,4,172,0.30145973889388544
0,16,5,173,-1.6906764664586151
0,16,6,174,1.1782761510810817
0,16,7,175,2.417988013151976
0,16,8,176,5.269743394567707
0,16,9,177,-0.9032354509918137
0,17,0,179,-2.408152638967872
0,17,1,180,-1.238334124621353
0,17,2,181,4.566846083991871
0,17,3,182,2.518377529599781
0,17,4,183,5.862047562182357
0,17,5,184,1.7986104778639747
0,17,6,185,-2.5724742700146033
0,17,7,186,-1.1557601411512366
0,17,8,187,-2.8687963627704622
0,17,9,188,-1.4835224632949577
0,18,0,190,1.954764305354987
0,18,1,191,-0.813605114397134
0,18,2,192,1.0494383916798569
0,18,3,193,1.9566810956391134
0,18,4,194,-4.270559463269416
0,18,5,195,-1.3453333009797208
0,18,6,196,0.48811292353455504
0,18,7,197,-1.5657317804911728
0,18,8,198,-0.6629155836710746
0,18,9,199,0.4858811832908783
0,19,0,201,0.692084508250245
0,19,1,202,1.7740500588035033
0,19,2,203,-3.1453762680493034
0,19,3,204,6.880235659861607
0,19,4,205,1.1963667147274375
0,19,5,206,0.10865155157424677
0,19,6,207,-2.504478997761495
0,19,7,208,-3.096638224484864
0,19,8,209,1.889992820326892
0,19,9,210,-2.9211869741386858
0,20,0,212,0.5760140892871344
0,20,1,213,-5.218130570376353
0,20,2,214,-0.5695734607346687
0,20,3,215,0.9198767910565426
0,20,4,216,-5.663125124857498
0,20,5,217,5.603375117990597
0,20,6,218,-0.037633056967432965
0,20,7,219,-5.61863203261151
0,20,8,220,-1.0980303441916521
0,20,9,221,0.25214428454007926
0,21,0,223,0.1332345436021356
0,21,1,224,-3.5478614585981187
0,21,2,225,1.3042496144144256
0,21,3,226,-2.1326135355825597
0,21,4,227,2.234667559132337
0,21,5,228,3.3153131859121086
0,21,6,229,-3.6330018705954608
0,21,7,230,0.18508255153354486
