mean_rew,mean_val
0.00926915928721428,0.05082660913467407
0.010116910561919212,0.19409823417663574
0.010948055423796177,0.3306380808353424
0.009906699880957603,0.48945850133895874
0.011267682537436485,0.5306589603424072
0.008943406865000725,0.550777792930603
0.010027332231402397,0.49757567048072815
0.01064616721123457,0.47104018926620483
0.01101379282772541,0.48384302854537964
0.009391184896230698,0.4901443123817444
0.011076528578996658,0.4937799572944641
0.0092708645388484,0.4441932737827301
0.010417325422167778,0.43616700172424316
0.0103981401771307,0.4182848036289215
0.010478783398866653,0.47453242540359497
0.009446419775485992,0.5004767179489136
0.009384619072079659,0.4466751515865326
0.010480370372533798,0.454519122838974
0.010679950937628746,0.5159046053886414
0.010061224922537804,0.5676866769790649
0.010715369135141373,0.5873363614082336
0.010224608704447746,0.5088613629341125
0.009934994392096996,0.47461485862731934
0.009237646125257015,0.5278449654579163
0.010007878765463829,0.5785508751869202
0.011337253265082836,0.5628255009651184
0.010478576645255089,0.5141986608505249
0.010351069271564484,0.4546283781528473
0.010690068826079369,0.48127537965774536
0.01069337222725153,0.5295634865760803
0.010524195618927479,0.5365172624588013
0.01041566114872694,0.5237020254135132
0.010701297782361507,0.5718796849250793
0.010587352328002453,0.5899227857589722
0.013265231624245644,0.5648661851882935
0.011022796854376793,0.5569391846656799
0.01243516243994236,0.5720229744911194
0.012041247449815273,0.5805147886276245
0.012328321114182472,0.5562595725059509
0.012567907571792603,0.5200318098068237
0.013554297387599945,0.4882448613643646
0.014004495926201344,0.4793180525302887
0.011515668593347073,0.5005337595939636
0.01238818559795618,0.5351270437240601
0.011067783460021019,0.560107946395874
0.011549672111868858,0.5507747530937195
0.012857641093432903,0.5335785746574402
0.010969738475978374,0.5498443245887756
0.013655942864716053,0.5325098633766174
0.01288326270878315,0.5453301668167114
0.013111092150211334,0.529739260673523
0.012912044301629066,0.5290660262107849
0.013070806860923767,0.53040611743927
0.013106850907206535,0.5215858221054077
0.013951028697192669,0.5362561941146851
0.015241781249642372,0.5230373740196228
0.014413721859455109,0.5326148271560669
0.012235812842845917,0.5449725985527039
