mean_rew,mean_val
0.00102147925645113,-0.19455337524414062
0.0009947896469384432,-0.0330764576792717
0.0010684689041227102,0.1284063160419464
0.0009295105701312423,0.2722870409488678
0.0011538174003362656,0.4387330114841461
0.0009207000257447362,0.5821424126625061
0.0016781131271272898,0.7235741019248962
0.001654091291129589,0.7422605752944946
0.0013156317872926593,0.7525876760482788
0.0017948237946256995,0.7673615217208862
0.00224982388317585,0.7637700438499451
0.002767906291410327,0.7329508066177368
0.0029435954056680202,0.7298682332038879
0.002913597971200943,0.6967690587043762
0.003185569541528821,0.6960611343383789
0.003398836823180318,0.7335755228996277
0.004438755102455616,0.7252978086471558
0.005098025314509869,0.6888799667358398
0.005225932691246271,0.7251851558685303
0.005575929302722216,0.7269299030303955
0.005561984144151211,0.6947507262229919
0.0056588053703308105,0.7003134489059448
0.0059994799084961414,0.7048957943916321
0.005919906310737133,0.7123920321464539
0.006661409046500921,0.7208719253540039
0.006901847664266825,0.7215552926063538
0.00711822509765625,0.7055073976516724
0.00839999970048666,0.6977187395095825
0.007960611954331398,0.7154809236526489
0.00903667975217104,0.6945906281471252
0.00895286537706852,0.6631506085395813
0.00914203654974699,0.6674661636352539
0.009260982275009155,0.6921805143356323
0.00956734549254179,0.7013159990310669
0.010166289284825325,0.6888346672058105
0.010011794976890087,0.6911629438400269
0.011209347285330296,0.6960657835006714
0.011356356553733349,0.6885342597961426
0.011300703510642052,0.6858977675437927
0.011727096512913704,0.6788968443870544
0.011721945367753506,0.6831187009811401
0.011739551089704037,0.6826068758964539
0.01256926916539669,0.6841154098510742
0.013144346885383129,0.6863007545471191
0.013250341638922691,0.6748565435409546
0.013132423162460327,0.6649718284606934
0.013026593253016472,0.6604623198509216
0.013151459395885468,0.6706451177597046
0.0139692397788167,0.6796746253967285
0.01441327016800642,0.6786066889762878
0.014363807626068592,0.6759961843490601
0.014442861080169678,0.6650910973548889
0.014741681516170502,0.6628903746604919
0.014941111207008362,0.6634907722473145
0.015016364865005016,0.6660219430923462
0.015189585275948048,0.6639419794082642
0.01542037446051836,0.6648651361465454
0.01583949662744999,0.6655715703964233
