process_id,gen_num,gen_index,individual,fitness
0,1,0,3,2.816582301179533
0,1,1,4,6.910205329002123
0,1,2,5,-3.6051287878246736
0,1,3,6,2.9093970749354767
0,1,4,7,1.8748619249955323
0,1,5,8,2.3231356574091864
0,1,6,9,-2.7010865442279157
0,1,7,10,-4.059599917271692
0,1,8,11,3.022178897543098
0,1,9,12,2.534661890573465
0,2,0,14,1.2645137381720484
0,2,1,15,4.191368836493175
0,2,2,16,-3.8505746681191235
0,2,3,17,0.2517301134554919
0,2,4,18,-8.18097448389984
0,2,5,19,-1.7579767107932602
0,2,6,20,0.8675097811843161
0,2,7,21,-3.2123134131234274
0,2,8,22,-0.09972786111299126
0,2,9,23,-4.826588345684535
0,3,0,25,1.7294675444202297
0,3,1,26,-2.9566088964501844
0,3,2,27,4.539527731204266
0,3,3,28,0.17710557623171116
0,3,4,29,0.1406275761501916
0,3,5,30,2.5366113301153064
0,3,6,31,0.8253736834612551
0,3,7,32,-0.4490166815618903
0,3,8,33,1.0414175116653102
0,3,9,34,0.5783480734667023
0,4,0,36,9.303218764194744
0,4,1,37,0.3167347781489538
0,4,2,38,-3.7196352016225127
0,4,3,39,0.7225531373775027
0,4,4,40,-0.2774135301956506
0,4,5,41,0.16280731205073262
0,4,6,42,-0.7521466998946168
0,4,7,43,0.9815109668340811
0,4,8,44,-1.4300782849380433
0,4,9,45,-0.22651077901743477
0,5,0,47,-0.8564649284399602
0,5,1,48,-2.7857163707231174
0,5,2,49,0.6857898814658295
0,5,3,50,-4.544711876654002
0,5,4,51,-0.1383673515678403
0,5,5,52,1.2486266695909594
0,5,6,53,0.5815210784119921
0,5,7,54,-2.1916398739446827
0,5,8,55,2.3341862493824226
0,5,9,56,-2.720694597089067
0,6,0,58,1.8478544452467358
0,6,1,59,1.393915303377116
0,6,2,60,1.7562427150189668
0,6,3,61,4.312338626997473
0,6,4,62,-0.8730017470927081
0,6,5,63,-2.0919495784478888
0,6,6,64,0.10256933153846857
0,6,7,65,-0.20427718223032798
0,6,8,66,3.590144708244324
0,6,9,67,2.063826870529553
0,7,0,69,-0.29491462267518176
0,7,1,70,2.227361699468943
0,7,2,71,0.3381269842817951
0,7,3,72,-3.658621068317882
0,7,4,73,-0.07081344278468249
0,7,5,74,-1.7603675391875364
0,7,6,75,-0.895293796451879
0,7,7,76,2.491539029979635
0,7,8,77,0.1404483433963435
0,7,9,78,-0.19788081742884434
0,8,0,80,-2.498926369257239
0,8,1,81,3.7745432959703304
0,8,2,82,1.4384875502042855
0,8,3,83,1.5695105329177013
0,8,4,84,-2.809192393730548
0,8,5,85,2.980142171684938
0,8,6,86,0.13291013986282718
0,8,7,87,-1.5176344138052786
0,8,8,88,2.133634145800867
0,8,9,89,-0.24756440624448423
0,9,0,91,2.855838613304839
0,9,1,92,1.5252998942064615
0,9,2,93,-2.0654705768107924
0,9,3,94,-4.562596711384515
0,9,4,95,-1.4317123017891717
0,9,5,96,-0.5223178438261857
0,9,6,97,0.6269924835221122
0,9,7,98,-0.2227242400455739
0,9,8,99,2.8199621618924544
0,9,9,100,3.6529470659543897
0,10,0,102,2.802561825690629
0,10,1,103,1.2527305953876737
0,10,2,104,7.71470286453534
0,10,3,105,-4.931870905020543
0,10,4,106,0.7766326227544678
0,10,5,107,-3.4734198307593447
0,10,6,108,-1.2687479037283813
0,10,7,109,0.991209539185144
0,10,8,110,-3.1649389227705567
0,10,9,111,3.415757949628807
0,11,0,113,2.2730764156811816
0,11,1,114,0.35806136011811485
0,11,2,115,-3.8867762279983946
0,11,3,116,0.2084652334789444
0,11,4,117,0.11285905367782623
0,11,5,118,-2.3280178285895166
0,11,6,119,2.85690886078803
0,11,7,120,1.5606783428109494
0,11,8,121,1.0600141669125422
0,11,9,122,-2.732563320434994
0,12,0,124,6.873448751566377
0,12,1,125,1.9624620462713886
0,12,2,126,1.6668788906456988
0,12,3,127,-2.2602786726380146
0,12,4,128,-2.4381311145612177
0,12,5,129,-1.18631681994718
0,12,6,130,4.482880107505193
0,12,7,131,-0.37679919125733097
0,12,8,132,-0.04801691051860513
0,12,9,133,0.7906116418806513
0,13,0,135,-0.414387636737489
0,13,1,136,2.680816620439087
0,13,2,137,-1.855670521896289
0,13,3,138,0.1340457632654015
0,13,4,139,-1.1223607539833682
0,13,5,140,2.7026396286728573
0,13,6,141,-0.0369808702435332
0,13,7,142,0.1280739702127104
0,13,8,143,5.385901505167766
0,13,9,144,0.26137658666048535
0,14,0,146,-0.033450776087606104
0,14,1,147,1.1102469553092345
0,14,2,148,0.32908411007659866
0,14,3,149,-0.26655862757344073
0,14,4,150,-0.5075657755546574
0,14,5,151,-0.9822321274517871
0,14,6,152,-1.971063115834613
0,14,7,153,0.7586133413234475
0,14,8,154,-3.4845314943391874
0,14,9,155,-4.382753738770735
0,15,0,157,0.36444345027878633
0,15,1,158,-3.703790823065672
0,15,2,159,-1.86396551211093
0,15,3,160,0.415169943138096
0,15,4,161,0.14132787760629228
0,15,5,162,-2.435340936965485
0,15,6,163,-1.409312493573346
0,15,7,164,6.230566137569085
0,15,8,165,-1.1502423114698328
0,15,9,166,2.1684248626602107
0,16,0,168,0.004854604703167231
0,16,1,169,0.6191647052926519
0,16,2,170,0.7081192436365285
0,16,3,171,-0.1437055432799328
0,16,4,172,2.254096627640992
0,16,5,173,-0.40720501406079224
0,16,6,174,-1.6694489150516691
0,16,7,175,0.16231565853887886
0,16,8,176,4.502037236480417
0,16,9,177,-0.5484861171832162
0,17,0,179,1.0552987226916266
0,17,1,180,-1.0189276881120433
0,17,2,181,3.4226475133762335
0,17,3,182,-0.04727736900217075
0,17,4,183,-1.5513236243494508
0,17,5,184,-1.5467310334805178
0,17,6,185,-0.717193357799629
0,17,7,186,0.9217746382374383
0,17,8,187,2.2887623991128874
